epoch,train_loss,train_accuracy,train_balanced_accuracy,train_macro_f1,val_loss,val_accuracy,val_balanced_accuracy,val_macro_f1,val_severe_precision,val_severe_recall,val_severe_f1,val_pathological_precision,val_pathological_recall,val_pathological_f1,val_log_loss,val_checkpoint_score,val_early_stop_score
16,0.36946760696727177,0.8513808139534884,0.8644199217699363,0.7799134185513691,1.6160522050008355,0.750253807106599,0.5761408967475173,0.5694475162104106,0.4322033898305085,0.3722627737226277,0.4,0.5277449822904369,0.6622222222222223,0.5873850197109067,0.6688366612497483,0.4594096533945053,0.572794206478964
17,0.3480483544167391,0.8578488372093023,0.8669269551196143,0.7833597719400869,1.5800590066664715,0.7238578680203046,0.5801989070533587,0.5629892345513677,0.4380165289256198,0.38686131386861317,0.4108527131782946,0.48463114754098363,0.7007407407407408,0.5729860690490611,0.7186960326099587,0.4667522664695335,0.5715940708023632
18,0.3475656829514476,0.8599563953488372,0.869336662142099,0.7882021883059104,1.5651907903667028,0.7316412859560067,0.5879752463676218,0.5690917920703261,0.42857142857142855,0.41605839416058393,0.4222222222222222,0.4978813559322034,0.6962962962962963,0.5806053119209389,0.6977077687712906,0.4825894011993495,0.578533519218974
19,0.35080994537403415,0.8632267441860465,0.8678968349765596,0.7866173929433634,1.656156978583477,0.7465313028764805,0.5795798718569414,0.5697450564655006,0.4274193548387097,0.38686131386861317,0.4061302681992337,0.5202780996523755,0.6651851851851852,0.5838751625487646,0.693053805287587,0.4667990125683114,0.574662464161221
20,0.3366114918142557,0.8627180232558139,0.874072537610535,0.7907524936939195,1.7203799315906316,0.754653130287648,0.5765413338880899,0.5767008332744472,0.47706422018348627,0.3795620437956204,0.42276422764227645,0.531442663378545,0.6385185185185185,0.5800807537012113,0.6938954572304317,0.4691862056715437,0.5766210835812686
21,0.3253130138093649,0.8713662790697675,0.8845907417905751,0.800333826243623,1.6786055595451705,0.7465313028764805,0.5771329644900246,0.5702817749491534,0.4426229508196721,0.39416058394160586,0.416988416988417,0.5195729537366548,0.6488888888888888,0.5770750988142292,0.7031113191253738,0.4716862565145019,0.573707369719589
22,0.32104521658877994,0.8691133720930233,0.8799095538327696,0.799893538707454,1.7835811085255215,0.7414551607445008,0.5516776983250826,0.5511963464542063,0.4387755102040816,0.31386861313868614,0.3659574468085106,0.512396694214876,0.642962962962963,0.5703022339027596,0.7067913645531703,0.4219181852565256,0.5514370223896445
23,0.3143702658716329,0.8697674418604651,0.8774301669733896,0.7989276763534147,1.7036477521843514,0.7468697123519459,0.5783059311190992,0.5722699218076049,0.452991452991453,0.38686131386861317,0.41732283464566927,0.5187793427230047,0.6548148148148148,0.5789129011132941,0.7069726607158674,0.4698473391007728,0.5752879264633521
24,0.31038317002009513,0.8686773255813953,0.8820531687776199,0.798384399481444,1.6914686846274207,0.7350253807106599,0.578556166644689,0.5674220229690553,0.45132743362831856,0.3722627737226277,0.408,0.4994606256742179,0.6859259259259259,0.5780274656679151,0.725135489389252,0.4614876087256686,0.5729890948068721
25,0.3053740261339171,0.8712209302325581,0.88776855566522,0.805041963434333,1.8349915804899284,0.7414551607445008,0.5467905522541509,0.5461758424555145,0.43333333333333335,0.2846715328467153,0.3436123348017621,0.5128205128205128,0.6518518518518519,0.5740378343118069,0.720408502192856,0.404131399138724,0.5464831973548328
26,0.31523412986723487,0.8683139534883721,0.8800738770025864,0.7996757429133795,1.7991824605768505,0.7482233502538072,0.555861798328526,0.5569090650978967,0.4411764705882353,0.3284671532846715,0.37656903765690375,0.5239263803680981,0.6325925925925926,0.5731543624161074,0.7095601825489658,0.4316599357491455,0.5563854317132113
27,0.3080425684361957,0.8746366279069767,0.8844056521951268,0.8071086442427102,1.796838381288923,0.750253807106599,0.5658065480001707,0.565599664662142,0.45045045045045046,0.36496350364963503,0.4032258064516129,0.5254658385093167,0.6266666666666667,0.5716216216216217,0.7093455520262961,0.45482492042273803,0.5657031063311564
28,0.32009835603625275,0.874781976744186,0.8825557487716251,0.8065082663974928,1.8256250079109786,0.7489001692047378,0.5589144670393501,0.5602840632873974,0.45098039215686275,0.3357664233576642,0.38493723849372385,0.5233415233415234,0.6311111111111111,0.5721961047683009,0.7149664109813386,0.43759226386396294,0.5595992651633738
